Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,target_5yrs
Player_1200,11,7.3,5.7,1.0,2.1,0.476,0.1,0.3,0.333,1.3,1.6,0.812,0.2,3.9,4.3,7.3,0.4,1.8,1.4,0
Player_1201,40,13.4,20.3,4.0,10.3,0.388,1.4,4.9,0.286,3.9,6.0,0.65,3.9,2.9,7.2,2.9,0.0,2.1,3.6,1
Player_1202,11,16.9,7.0,1.6,3.6,0.444,1.0,3.3,0.303,1.8,2.9,0.621,0.1,1.9,2.0,3.0,1.9,1.4,3.0,0
Player_1203,36,20.6,6.9,1.5,3.4,0.441,1.3,4.3,0.302,6.7,9.5,0.705,3.8,1.6,5.4,4.7,1.1,1.0,4.9,1
Player_1204,59,6.5,,4.8,12.4,0.387,0.8,2.5,0.32,0.2,0.3,0.667,1.5,7.6,9.5,0.2,0.3,1.9,5.0,0
Player_1205,39,9.6,7.9,1.6,3.5,0.457,0.5,1.0,0.5,1.4,2.1,0.667,0.0,7.9,8.3,7.9,1.0,2.9,4.4,1
Player_1206,54,14.1,8.3,1.9,4.3,0.442,2.1,7.1,0.296,1.7,2.2,0.773,2.8,0.8,4.0,3.2,0.5,1.3,3.8,1
Player_1207,55,37.1,0.5,0.1,0.2,0.5,1.5,4.1,0.366,2.9,4.0,0.725,3.9,1.6,6.0,8.5,2.8,1.2,2.1,0
Player_1208,24,15.9,26.2,4.8,10.4,0.462,0.6,2.3,0.261,1.6,2.4,0.667,3.9,3.7,7.7,8.0,1.0,1.4,3.8,1
Player_1209,22,20.9,23.9,4.0,9.3,0.43,1.0,3.6,0.278,3.4,4.9,0.694,0.6,1.9,2.6,6.6,1.0,0.2,4.8,0
Player_1210,69,11.5,19.0,3.9,10.2,0.382,1.8,5.7,0.316,6.1,6.8,0.897,0.7,3.2,4.4,3.2,2.5,1.7,0.3,1
Player_1211,56,25.2,22.6,4.6,9.9,0.465,0.2,0.5,0.4,5.0,6.3,0.794,2.3,1.5,3.9,5.2,1.9,1.0,2.8,1
Player_1212,33,14.3,5.0,0.9,2.1,0.429,0.4,1.0,0.4,4.1,4.8,0.854,2.5,3.9,6.7,4.4,2.1,0.4,1.2,0
Player_1213,36,11.8,14.0,2.8,6.9,0.406,0.2,0.5,0.4,0.6,0.7,0.857,3.0,2.5,5.8,3.4,1.9,1.4,2.9,0
Player_1214,20,22.0,10.9,2.0,4.1,0.488,2.4,7.1,0.338,4.9,7.6,0.645,0.7,3.1,3.8,8.5,2.8,0.0,2.4,1
Player_1215,81,5.2,3.3,0.7,1.5,0.467,2.3,6.0,0.383,1.2,1.3,0.923,3.8,1.2,5.1,4.8,0.6,1.2,3.0,0
Player_1216,62,5.3,14.8,3.0,8.2,0.366,2.3,7.0,0.329,5.5,6.7,0.821,2.6,3.7,6.6,8.3,3.0,0.3,2.8,1
Player_1217,73,12.2,27.7,6.5,16.4,0.396,2.1,4.9,0.429,1.8,2.3,0.783,3.4,7.9,11.7,,2.5,0.1,4.8,0
Player_1218,26,6.2,1.7,0.4,1.0,0.4,2.0,7.9,0.253,2.9,4.1,0.707,2.2,3.0,5.6,1.4,1.8,2.5,2.9,1
Player_1219,66,8.6,9.1,2.3,5.6,0.411,1.4,3.1,0.452,2.5,3.4,0.735,1.7,7.1,9.1,9.8,2.0,2.7,4.3,0
Player_1220,73,16.2,6.6,1.6,2.9,0.552,1.9,7.3,0.26,6.0,7.3,0.822,3.9,6.8,10.9,5.9,1.9,0.6,1.7,0
Player_1221,73,31.5,7.5,1.3,3.1,0.419,0.1,0.4,0.25,0.9,1.1,0.818,2.3,7.6,10.0,5.1,0.2,1.6,2.3,1
Player_1222,40,23.9,27.3,6.1,14.1,0.433,1.9,5.8,0.328,4.0,4.9,0.816,3.5,6.4,10.0,5.2,0.7,0.8,2.5,1
Player_1223,17,21.9,14.3,2.7,6.3,0.429,2.3,7.9,0.291,1.0,1.4,0.714,3.8,5.4,9.4,2.2,2.9,1.5,1.5,0
Player_1224,1,14.7,14.3,2.5,5.4,0.463,1.5,4.3,0.349,4.9,6.1,0.803,2.7,6.9,9.6,,1.6,1.3,2.0,1
Player_1225,61,35.7,22.9,4.5,8.5,0.529,1.1,3.6,0.306,6.3,9.9,0.636,2.2,1.1,3.4,0.8,1.1,0.8,3.1,1
Player_1226,43,18.1,5.1,1.2,2.4,0.5,0.8,2.1,0.381,3.0,4.0,0.75,0.0,4.0,4.2,5.7,2.3,2.1,3.0,0
Player_1227,42,7.9,14.9,2.7,7.4,0.365,1.9,4.9,0.388,3.4,3.8,0.895,0.2,7.9,8.3,5.7,1.6,0.4,3.3,0
Player_1228,25,25.4,13.2,2.5,5.5,0.455,2.1,6.6,0.318,6.5,9.5,0.684,0.8,6.3,7.1,9.1,0.0,0.2,1.9,0
Player_1229,39,8.8,18.1,3.3,7.5,0.44,2.6,7.8,0.333,3.6,4.6,0.783,0.7,7.7,8.7,5.3,2.2,2.3,1.7,1
Player_1230,35,16.4,30.0,5.4,10.0,0.54,1.0,3.2,0.312,3.4,4.9,0.694,1.0,6.3,7.6,1.4,2.2,2.0,3.1,1
Player_1231,3,21.7,23.2,3.9,7.2,0.542,2.3,5.9,0.39,4.0,5.0,0.8,1.2,7.1,8.3,5.7,0.5,1.5,0.8,0
Player_1232,44,33.8,12.2,2.4,6.0,0.4,1.7,4.6,0.37,4.8,6.6,0.727,1.4,5.8,7.7,,2.9,1.4,1.4,1
Player_1233,51,21.3,24.9,5.3,12.4,0.427,2.6,5.6,0.464,0.7,1.0,0.7,1.7,6.2,7.9,2.0,0.7,1.5,0.4,0
Player_1234,12,28.2,5.5,1.0,2.3,0.435,1.6,3.4,0.471,5.7,8.9,0.64,0.4,4.4,5.2,0.3,1.4,1.3,0.5,0
Player_1235,19,37.8,1.4,0.3,0.6,0.5,1.6,4.0,0.4,3.0,3.7,0.811,0.2,7.4,7.6,5.1,0.3,1.2,1.4,0
Player_1236,44,9.3,6.5,1.1,2.8,0.393,1.7,3.7,0.459,0.5,0.6,0.833,2.7,6.7,9.8,0.8,1.8,1.5,0.3,1
Player_1237,59,14.1,10.5,2.5,4.9,0.51,2.2,4.9,0.449,5.5,7.3,0.753,2.1,6.8,8.9,4.7,1.1,1.6,1.4,0
Player_1238,49,18.0,15.6,3.4,6.8,0.5,2.9,10.5,0.276,2.6,4.1,0.634,1.8,5.5,,9.3,1.1,2.1,3.3,0
Player_1239,61,18.9,18.6,3.3,7.5,0.44,0.2,0.4,0.5,0.7,1.1,0.636,2.5,2.8,5.5,7.2,2.5,2.1,0.5,1
Player_1240,17,18.6,27.4,5.3,11.1,0.477,0.2,0.7,0.286,4.4,5.0,0.88,3.3,0.8,4.5,0.8,0.0,1.1,2.3,1
Player_1241,74,35.0,15.5,3.2,6.6,0.485,2.8,7.1,0.394,6.2,7.2,0.861,1.7,7.5,9.4,2.2,2.4,1.2,4.6,1
Player_1242,57,28.6,15.3,3.1,7.6,0.408,1.6,6.0,0.267,6.2,8.4,0.738,2.6,4.9,7.5,6.7,1.7,1.1,4.0,0
Player_1243,55,25.1,2.0,0.4,1.0,0.4,1.8,5.3,0.34,6.7,7.7,0.87,3.8,2.7,6.9,8.9,3.0,1.6,1.7,0
Player_1244,47,15.2,1.5,0.3,0.8,0.375,1.4,3.7,0.378,6.1,7.8,0.782,3.4,1.6,,0.3,1.8,1.4,4.6,1
Player_1245,12,32.2,16.8,2.9,6.4,0.453,0.3,0.9,0.333,0.0,0.0,0.0,1.7,6.7,8.9,8.1,0.2,2.7,1.8,1
Player_1246,62,36.5,13.4,3.2,6.0,0.533,2.3,6.4,0.359,2.7,3.8,0.711,2.6,6.8,9.4,5.6,0.2,2.1,0.5,1
Player_1247,80,32.1,25.3,4.6,9.5,0.484,2.2,6.9,0.319,5.7,9.0,0.633,0.7,6.6,7.5,,2.6,2.7,5.0,1
Player_1248,8,5.1,5.2,0.9,2.5,0.36,0.9,2.0,0.45,2.6,4.2,0.619,2.2,5.3,7.9,9.6,2.5,2.1,4.4,0
Player_1249,21,26.0,1.2,0.3,0.7,0.429,0.9,3.6,0.25,4.2,5.4,0.778,3.9,3.2,7.3,7.5,1.0,2.9,2.4,0
Player_1250,81,6.7,13.7,2.8,7.0,0.4,2.5,7.1,0.352,4.2,5.9,0.712,2.1,2.8,5.0,8.5,1.9,1.9,3.4,1
Player_1251,80,13.5,7.5,1.7,3.1,0.548,0.2,0.5,0.4,2.6,4.0,0.65,3.7,0.6,4.7,3.5,1.5,2.9,3.4,0
Player_1252,70,7.0,2.0,0.4,0.9,0.444,2.6,8.9,0.292,6.3,7.3,0.863,1.6,6.8,8.8,5.5,2.9,0.5,1.1,0
Player_1253,72,24.9,21.9,4.3,7.9,0.544,0.8,2.2,0.364,3.5,5.1,0.686,4.0,1.2,5.7,6.2,2.8,0.2,1.2,1
Player_1254,25,27.7,3.8,0.7,1.7,0.412,1.8,6.6,0.273,3.3,4.3,0.767,2.3,5.2,7.7,3.2,3.0,1.7,2.5,0
Player_1255,12,8.8,18.4,4.2,11.4,0.368,2.8,8.1,0.346,7.0,8.4,0.833,0.2,4.3,4.8,5.7,2.6,3.0,4.6,1
Player_1256,15,17.7,8.8,2.0,5.5,0.364,2.0,6.9,0.29,3.5,4.6,0.761,2.3,4.5,7.0,2.4,2.7,1.3,0.2,0
Player_1257,59,20.1,5.6,1.4,3.3,0.424,1.2,2.7,0.444,1.2,1.4,0.857,1.1,7.5,8.7,1.4,0.7,0.6,4.0,0
Player_1258,26,17.2,11.7,2.5,5.6,0.446,2.1,7.8,0.269,3.6,5.2,0.692,0.1,0.7,1.2,3.7,2.5,1.6,0.5,0
Player_1259,26,9.0,24.1,4.7,12.9,0.364,1.0,3.5,0.286,5.7,7.0,0.814,3.3,6.3,9.8,7.4,2.1,1.9,2.5,1
Player_1260,47,18.8,12.1,2.1,5.2,0.404,0.8,1.9,0.421,5.4,6.8,0.794,1.1,0.9,2.2,9.2,2.9,0.9,3.3,0
Player_1261,32,29.8,22.6,4.2,7.8,0.538,3.0,6.9,0.435,5.5,6.4,0.859,3.2,0.8,4.2,4.6,1.7,2.1,3.5,1
Player_1262,10,7.3,4.2,0.9,2.0,0.45,2.3,6.1,0.377,5.0,7.7,0.649,1.2,3.7,5.3,6.4,0.3,2.9,0.5,0
Player_1263,16,7.6,23.3,3.9,8.0,0.488,1.9,7.5,0.253,1.8,2.4,0.75,0.8,1.0,2.3,1.0,1.8,2.7,2.2,1
Player_1264,71,16.7,7.5,1.4,3.2,0.437,1.1,2.8,0.393,6.0,8.3,0.723,3.9,6.4,10.6,9.0,2.1,0.9,3.0,0
Player_1265,17,36.1,20.5,3.5,7.9,0.443,0.1,0.3,0.333,6.3,8.7,0.724,1.4,4.5,6.1,,0.7,1.0,0.5,0
Player_1266,23,27.1,17.2,3.4,8.1,0.42,0.1,0.2,0.5,1.4,1.8,0.778,2.4,0.7,3.5,7.8,1.2,1.1,0.8,1
Player_1267,26,27.4,27.9,6.2,13.4,0.463,1.7,4.8,0.354,0.9,1.1,0.818,2.4,0.8,3.5,7.9,1.8,1.2,3.4,1
Player_1268,7,16.9,11.9,2.9,5.7,0.509,2.3,7.2,0.319,6.8,10.0,0.68,2.2,5.1,7.3,2.6,1.1,0.3,2.7,0
Player_1269,14,24.6,2.5,0.5,1.2,0.417,1.6,6.2,0.258,6.1,7.1,0.859,3.7,6.5,10.2,5.3,1.1,2.3,1.0,0
Player_1270,79,5.3,1.1,0.3,0.8,0.375,2.5,7.6,0.329,6.3,7.3,0.863,2.7,3.8,6.5,9.6,0.4,1.1,2.8,0
Player_1271,7,26.0,24.9,5.4,13.3,0.406,0.1,0.4,0.25,6.2,9.0,0.689,1.6,4.7,6.5,0.9,2.8,2.6,4.6,1
Player_1272,9,35.1,16.0,3.2,6.8,0.471,1.1,3.4,0.324,3.8,4.6,0.826,3.4,6.5,10.3,6.8,2.3,2.8,0.3,1
Player_1273,48,25.2,23.4,4.6,12.6,0.365,0.7,1.5,0.467,4.5,5.6,0.804,0.7,5.1,6.0,9.6,0.0,0.1,3.3,1
Player_1274,72,33.8,7.4,1.4,3.8,0.368,1.3,3.4,0.382,3.8,5.1,0.745,2.2,2.2,4.6,3.0,2.3,3.0,0.6,0
Player_1275,59,28.9,10.7,2.5,5.0,0.5,0.2,0.6,0.333,0.4,0.5,0.8,3.8,5.1,9.4,8.6,2.2,2.1,0.2,0
Player_1276,39,9.0,1.4,0.3,0.6,0.5,2.9,11.3,0.257,5.2,7.6,0.684,2.5,5.2,8.1,9.3,0.0,1.6,0.9,0
Player_1277,18,34.8,28.9,5.5,14.0,0.393,0.7,2.6,0.269,3.5,4.9,0.714,3.3,6.0,,7.5,1.1,1.2,2.2,1
Player_1278,59,7.2,20.2,3.4,8.9,0.382,2.8,6.9,0.406,4.5,6.4,0.703,2.6,5.2,7.9,2.3,1.8,1.6,4.1,0
Player_1279,17,22.6,28.0,5.1,14.1,0.362,1.3,3.2,0.406,3.5,5.1,0.686,3.4,7.8,11.3,3.3,1.4,1.0,1.6,1
Player_1280,14,9.7,8.3,1.4,3.8,0.368,3.0,7.2,0.417,3.4,4.2,0.81,3.8,2.0,5.8,0.4,2.3,1.9,3.2,0
Player_1281,31,5.4,18.5,3.3,7.9,0.418,1.7,6.5,0.262,1.2,1.5,0.8,1.1,7.6,8.8,8.3,1.3,0.3,2.2,1
Player_1282,24,18.9,20.5,4.0,9.3,0.43,2.8,10.4,0.269,2.0,2.6,0.769,0.7,4.5,5.3,8.5,0.5,1.9,1.3,0
Player_1283,60,14.7,9.9,2.3,4.2,0.548,0.0,0.0,0.0,1.1,1.4,0.786,1.9,5.5,7.7,6.3,2.9,0.8,2.7,0
Player_1284,45,21.0,25.5,4.8,9.8,0.49,2.2,6.1,0.361,1.4,2.2,0.636,2.8,1.2,4.0,3.5,0.7,0.1,4.0,1
Player_1285,3,24.0,28.4,5.4,12.2,0.443,2.7,8.1,0.333,6.8,10.2,0.667,0.9,3.4,4.4,0.8,2.2,1.7,4.2,0
Player_1286,37,6.4,26.6,5.1,12.4,0.411,0.4,1.2,0.333,1.1,1.3,0.846,0.0,6.3,6.4,7.5,0.4,1.7,4.3,1
Player_1287,43,9.1,22.3,4.5,10.6,0.425,0.3,0.8,0.375,1.9,2.1,0.905,1.4,5.8,7.5,7.3,1.0,1.3,1.8,0
Player_1288,40,23.4,8.7,1.7,4.3,0.395,1.3,3.9,0.333,4.1,4.6,0.891,3.9,0.8,5.0,9.1,1.3,0.2,4.0,0
Player_1289,55,16.3,8.8,1.9,4.0,0.475,2.8,5.8,0.483,4.3,5.3,0.811,2.8,4.6,7.7,7.3,0.6,2.7,1.2,1
Player_1290,39,29.1,28.9,5.7,13.5,0.422,1.6,3.6,0.444,1.1,1.3,0.846,1.6,1.2,2.9,8.3,1.3,1.8,3.7,1
Player_1291,15,26.5,0.8,0.2,0.4,0.5,1.6,6.0,0.267,5.6,7.7,0.727,0.8,8.0,9.0,7.5,0.5,0.3,4.8,0
Player_1292,4,32.9,21.6,3.9,8.6,0.453,0.4,1.4,0.286,5.5,8.4,0.655,1.4,7.2,,6.3,1.7,1.5,0.3,0
Player_1293,25,27.9,21.3,4.9,12.5,0.392,0.0,0.0,0.0,1.7,2.5,0.68,0.7,0.7,1.5,4.3,2.0,1.5,2.3,0
Player_1294,13,19.2,18.9,4.5,11.2,0.402,2.4,7.3,0.329,2.0,2.4,0.833,0.4,6.9,7.7,9.0,0.2,0.2,3.3,1
Player_1295,33,27.2,29.7,6.1,17.0,0.359,0.3,0.8,0.375,6.6,8.6,0.767,3.6,7.4,11.5,6.5,2.6,1.8,3.6,1
Player_1296,16,14.1,9.7,1.8,3.7,0.486,1.9,6.6,0.288,5.8,7.9,0.734,4.0,3.2,7.5,4.0,0.6,2.4,1.0,1
Player_1297,42,15.1,10.5,2.2,5.1,0.431,2.7,9.6,0.281,4.9,7.4,0.662,0.7,5.9,7.1,0.8,0.7,2.2,4.9,1
Player_1298,66,31.0,2.8,0.6,1.3,0.462,0.6,2.1,0.286,0.6,0.9,0.667,0.2,3.8,4.3,2.9,2.0,0.6,3.2,0
Player_1299,55,19.7,13.6,2.7,6.0,0.45,2.0,6.9,0.29,2.9,4.5,0.644,1.3,5.4,6.7,5.4,1.4,2.6,1.0,0
Player_1300,42,31.3,8.2,1.7,4.5,0.378,0.2,0.5,0.4,3.9,5.3,0.736,1.8,3.1,5.4,,1.5,1.0,0.3,1
Player_1301,34,32.1,10.6,1.8,4.5,0.4,1.8,4.8,0.375,1.3,1.9,0.684,0.8,2.9,3.7,2.2,0.4,2.8,4.0,0
Player_1302,30,33.3,25.1,4.3,11.5,0.374,0.5,1.5,0.333,3.1,3.6,0.861,1.2,3.7,5.2,5.3,2.4,0.2,0.6,1
Player_1303,13,35.2,28.1,5.6,11.2,0.5,2.2,5.9,0.373,4.2,5.8,0.724,0.8,1.6,2.5,1.7,1.9,1.5,0.9,0
Player_1304,13,19.2,6.0,1.3,3.5,0.371,0.9,3.2,0.281,2.3,2.8,0.821,3.1,6.7,10.0,8.0,0.4,1.8,3.0,1
Player_1305,18,15.5,11.5,2.1,3.9,0.538,1.4,3.7,0.378,5.5,7.2,0.764,2.9,3.1,6.3,4.8,1.1,0.7,3.1,0
Player_1306,32,24.2,27.9,6.8,18.3,0.372,1.8,4.1,0.439,5.9,8.4,0.702,2.5,3.5,6.2,5.7,2.4,2.3,3.5,1
Player_1307,39,17.2,2.3,0.5,1.1,0.455,0.5,1.4,0.357,2.3,2.8,0.821,1.5,7.2,8.8,1.5,1.7,1.9,2.1,0
Player_1308,46,24.8,3.2,0.7,1.5,0.467,2.2,8.7,0.253,5.9,6.6,0.894,3.6,4.2,8.0,3.2,0.3,0.1,3.9,0
Player_1309,29,28.3,5.3,0.9,2.1,0.429,0.9,2.2,0.409,0.7,0.8,0.875,3.9,4.6,8.7,4.1,1.1,1.8,4.9,0
Player_1310,62,27.7,18.1,4.5,12.3,0.366,2.0,6.4,0.312,5.9,6.6,0.894,0.7,7.7,8.9,8.1,0.7,1.5,1.5,0
Player_1311,62,17.4,4.9,1.0,1.8,0.556,0.5,1.4,0.357,1.1,1.2,0.917,0.9,7.2,8.5,7.7,1.6,0.6,3.6,0
Player_1312,57,10.5,29.1,5.3,11.4,0.465,2.1,4.5,0.467,0.6,0.7,0.857,2.1,1.8,4.1,2.2,2.5,3.0,4.7,1
Player_1313,16,19.2,13.7,2.8,7.4,0.378,0.4,1.2,0.333,4.5,5.5,0.818,0.4,4.0,4.5,6.2,1.3,2.7,3.5,0
Player_1314,56,9.7,15.3,3.7,8.1,0.457,1.3,4.4,0.295,3.3,4.0,0.825,1.7,7.8,9.9,2.4,1.3,0.9,3.5,0
Player_1315,10,34.4,7.8,1.3,2.6,0.5,0.7,2.1,0.333,6.4,10.2,0.627,2.3,3.3,5.7,9.9,2.7,1.6,1.3,0
Player_1316,30,16.4,14.4,2.9,6.5,0.446,2.2,8.2,0.268,2.5,3.1,0.806,2.1,3.3,5.5,9.5,1.7,0.9,2.8,0
Player_1317,25,10.1,20.0,3.8,8.3,0.458,0.8,2.1,0.381,2.0,2.3,0.87,1.3,2.0,3.5,5.6,1.7,2.3,2.9,0
Player_1318,5,5.8,22.7,5.1,13.8,0.37,2.6,5.6,0.464,3.5,4.8,0.729,2.2,1.4,4.0,7.0,0.8,2.8,3.6,0
Player_1319,65,26.3,22.7,4.6,11.8,0.39,2.7,10.5,0.257,3.2,4.9,0.653,3.8,6.1,10.0,8.0,1.8,1.1,5.0,0
Player_1320,49,26.0,17.5,3.6,8.3,0.434,0.6,1.7,0.353,2.4,3.5,0.686,0.8,6.3,7.2,7.2,1.7,2.4,0.4,1
Player_1321,3,16.2,27.2,6.6,18.4,0.359,1.8,5.7,0.316,4.9,6.1,0.803,2.6,7.8,10.6,7.0,1.2,1.5,0.5,1
Player_1322,45,7.4,24.6,5.8,13.1,0.443,0.3,1.1,0.273,5.3,7.3,0.726,0.2,6.3,6.6,9.6,3.0,1.2,0.6,1
Player_1323,14,18.5,22.8,4.0,7.4,0.541,1.2,3.2,0.375,6.0,8.7,0.69,0.3,2.3,2.9,6.0,2.6,2.8,3.8,1
Player_1324,30,15.3,2.1,0.5,1.0,0.5,2.1,7.2,0.292,6.8,10.0,0.68,2.2,0.8,3.2,6.4,2.2,1.5,0.9,0
Player_1325,68,27.3,0.7,0.2,0.4,0.5,2.0,4.5,0.444,1.9,2.7,0.704,0.4,7.9,8.5,8.5,1.6,1.4,3.2,0
Player_1326,18,25.0,6.8,1.4,2.7,0.519,1.9,4.9,0.388,5.0,7.7,0.649,0.1,3.1,3.3,6.7,1.4,2.0,1.8,0
Player_1327,62,17.0,20.1,3.6,9.9,0.364,0.8,1.8,0.444,2.8,4.3,0.651,0.7,2.8,3.6,7.3,0.6,0.8,2.4,0
Player_1328,37,12.2,12.6,3.1,8.0,0.388,1.1,4.0,0.275,4.7,6.5,0.723,2.3,7.3,10.0,2.3,0.9,1.0,1.2,0
Player_1329,25,37.6,12.4,2.4,5.0,0.48,0.3,0.7,0.429,3.3,4.3,0.767,2.8,4.9,8.1,3.7,2.3,2.8,4.4,1
Player_1330,48,20.0,26.6,6.3,15.1,0.417,2.2,7.6,0.289,7.0,9.9,0.707,0.8,2.1,3.0,1.5,1.4,2.0,3.0,1
Player_1331,65,27.7,26.9,6.6,16.6,0.398,1.5,5.8,0.259,5.1,7.7,0.662,2.7,7.2,10.0,5.1,2.6,2.5,4.7,1
Player_1332,53,9.6,27.3,6.6,18.1,0.365,2.1,6.4,0.328,6.7,7.4,0.905,0.7,8.0,8.7,4.6,0.4,0.8,3.0,1
Player_1333,79,21.0,9.8,1.7,4.6,0.37,0.7,2.2,0.318,5.8,9.3,0.624,2.5,1.2,4.0,10.0,1.5,1.6,0.8,0
Player_1334,73,5.9,20.9,4.9,11.3,0.434,1.0,2.9,0.345,6.3,7.5,0.84,1.6,7.0,9.0,6.1,1.9,2.9,1.0,0
Player_1335,15,21.7,8.5,2.1,5.4,0.389,1.0,2.7,0.37,5.7,7.6,0.75,2.6,3.4,6.2,7.9,1.6,1.0,4.9,0
Player_1336,49,36.8,6.1,1.3,3.1,0.419,0.1,0.3,0.333,3.2,4.9,0.653,4.0,4.4,8.7,3.3,2.7,0.5,3.7,0
Player_1337,68,17.7,5.9,1.0,2.4,0.417,1.0,3.2,0.312,1.8,2.2,0.818,3.8,7.4,11.6,8.3,3.0,1.5,0.4,1
Player_1338,12,6.3,10.6,2.3,4.4,0.523,2.4,9.5,0.253,2.6,3.5,0.743,0.0,7.8,8.3,6.2,0.3,1.2,3.6,0
Player_1339,59,6.0,13.2,2.7,5.2,0.519,2.7,10.5,0.257,0.1,0.1,1.0,3.5,2.5,6.0,7.0,0.4,0.5,2.2,1
